PetID,Score,Magnitude,Language
dad58d0a7,0.4,1.9,en
463be5788,0.3,6.7,en
8fee07184,0.2,0.2,en
3fbc4677d,0,2.7,en
3227c4f2e,0.2,0.2,en
c93e63352,-0.1,1.3,en
1217eecab,0.2,4.3,en
89f389a59,-0.1,3,en
f69a878a6,0,2.8,en
91471cf89,0.4,1.9,en
76c3b16af,0.6,1.3,en
8b84922ac,0.6,1.2,en
48dd9f35f,0.2,2.8,en
5147c0162,0.3,5,en
b887b2037,0,1.7,en
e97446c37,0.4,1.7,en
b32aa8dec,0.3,1,en
4d5e5ad20,0.2,1.6,en
5390fc59f,0,0,en
1ab364834,0,0,en
655eaa578,0.8,1.6,en
aef2fa931,0.4,2.8,en
10fbc9548,0.6,4.7,en
332ae5ab2,-0.1,2.6,en
1bc9bf272,0.7,1.5,en
4b4bb2b0a,0,4.7,en
f391fc44e,0.4,1.4,en
c08403e9f,0,2.4,en
d687c7171,0.2,9.1,en
b7a55f716,0.1,0.7,en
3166b0f31,0.5,1.1,en
afab70239,0.7,2.1,en
fc96276a7,0,0,en
32cda3189,0.6,2.7,en
616e51d8c,0.1,0.7,en
572e98234,0.4,3,en
ef3fad107,-0.1,3.4,en
a96856173,0.6,0.6,en
a4fe492c2,-0.1,0.9,en
dad97c60d,0.7,0.7,en
9104803d9,0.3,1.1,en
81fddeac7,0.3,2.4,en
3f4e4f83f,0.5,0.5,en
20e4dbf48,0.5,4.2,en
66bf65c82,0.4,1,en
813658b4b,0,0.5,en
2c1340a91,0,3,en
965b31ba7,0,0,en
b8084fe32,0.2,1.7,en
4f6a0e54d,0.2,2.1,en
27867018b,0.1,0.5,en
4479fdc71,0.1,0.5,en
52820e80e,0,1.6,en
b65fd06e2,0.3,2.6,en
c0b5e6036,0.3,0.6,en
300c91d3a,0,0,en
b94b99757,0.5,1.8,en
c67aca639,0.4,5.9,en
71ec53012,0,0.4,en
9d71eb546,0.1,0.8,en
3f169c299,0.3,1.4,en
a3853c992,0.3,6.7,en
3cb155233,0.3,2.1,en
e47aeed72,0.9,1.8,en
36e1415c8,0.2,0.7,en
02401db5e,-0.1,1.5,en
dfe361097,0.3,1.8,en
d31e4c6c8,0.3,1.8,en
f4ab04385,0.1,1.8,en
3f3962d65,0.2,10.3,en
4747bead4,0.5,2.6,en
4cc49be2a,0.5,1.7,en
91736f444,0.3,1.2,en
104d9b198,0.1,2.7,en
64ea72fca,0.8,1.7,en
029641a1a,-0.1,1,en
ee24b09bb,0.2,8.8,en
fd7f76b49,-0.5,0.5,en
ba6fee44e,0.6,2.5,en
58a79a8a1,0.1,3.7,en
453750088,0.1,3.7,en
6d1c4a5d5,0.1,1,en
3913a43f9,0.3,2.9,en
38abad64b,0.1,7.8,en
b3fa60bc7,0.9,0.9,en
6c04edd3c,0.5,1.1,en
aa32ec730,0.1,3.1,en
75fa09239,0.5,3.5,en
cecb3b8ef,-0.2,0.5,en
4bdbeb107,0.4,2.8,en
9141b7803,0.2,1.4,en
7f33563b9,0.1,3,en
04260adf8,0.1,1.5,en
470e49e41,0.2,4.4,en
1894ab073,0,1.4,en
61da44459,0.2,2.7,en
c787ee619,0,2,en
68f6eb073,0,2,en
ee4cb45ea,0,0,en
1084ba1bd,0.2,3.5,en
35dcf4794,0.5,2.5,en
ea9ad03dc,0.2,1.1,en
cc081896e,0.4,2.9,en
346c5abcd,0.3,10.1,en
9a1be07d5,0.2,0.5,en
2ccf25b91,0.1,0.7,en
8648922dd,0,0,en
7dc33902f,0,0.1,en
1c16e813b,0.3,0.7,en
c60193e34,0.9,2.7,en
efe27171b,0.3,4.1,en
c4d225c88,0.1,0.1,en
423c5b45f,0.2,4.2,en
f42161740,0,0.7,en
40f17b3a1,0.3,1.6,en
d3dd7e6a7,0.3,1.2,en
081c0a12d,0.2,3.3,en
369da3ef0,0.1,1,en
eb30d51aa,0.2,2.3,en
f31cebfd0,0,0.2,en
a5767a3da,-0.9,0.9,en
3aa13a0b0,-0.3,1.5,en
ed390241b,-0.1,2.5,en
6094997dd,0.1,0.3,en
40d7cb083,0.2,0.9,en
4a762f7ab,0.5,0.5,en
ff9ce365b,0.3,0.8,en
f000f169a,0.1,0.7,en
1ba29c00b,0,3.9,en
67578d32f,0,3.9,en
05d10428c,0.2,3.4,en
86c131c22,0,1.6,en
211b0aa56,0.3,4.2,en
a118d66aa,0.5,2.8,en
0a7798d2b,0.3,13.6,en
997653f86,0.3,4.3,en
d59322d58,0.6,3,en
8a90cfe39,0.7,3.5,en
ac31057e6,0.9,0.9,en
baf543aa6,0.4,0.4,en
a25a5ad9e,0.2,4.2,en
aaeb4781c,0.2,4.2,en
14084c784,0.9,0.9,en
3fcf1b40a,0.2,3.8,en
4eb30abb2,0.6,2.4,en
e18cc7a60,0,10.2,en
6806f15f3,0.3,1.2,en
7aa58b134,0.1,1.1,en
c15d26817,0.4,3.8,en
a1ba2f016,0.4,0.8,en
ba580074c,0.4,0.4,en
6da1ee245,0.4,13.5,en
4931c712b,0,0,en
3fa277b19,0.4,1.4,en
ed5d95d72,0.4,0.9,en
6c71db5b5,0.3,2.6,en
a8057f0a8,0.6,7.5,en
95e92b082,0.4,1.2,en
f3c8fda0f,0.4,2.1,en
dd4b67059,0.4,2.1,en
93329ec1a,0.2,4.5,en
a7b53e5ca,0.9,1.8,en
8bf918bff,0.6,0.6,en
55cdf4eda,0.5,1.5,en
2def67952,0.8,0.8,en
25f055b91,0,1.5,en
5c1f1a317,0,0.8,en
42bec87cd,0.3,3.8,en
6e441b406,0.4,2.6,en
0fe9d0022,0.5,1,en
5d7c27d43,0,4.2,en
19af88854,0.1,6.9,en
e994888f3,0.3,2.9,en
3fd5af157,0.8,0.8,en
0f6488260,0.3,1.7,en
52a23ae9d,-0.5,1,en
706d1c836,0.3,1,en
c4e1afd9e,0.3,4,en
b623d9449,0.9,0.9,en
d99ea593a,0.9,0.9,en
4db543276,0.1,0.1,en
bf537cdb3,0.4,3,en
e2aa20dbd,0.2,6.1,en
74f987b01,0.2,1.3,en
bb9e47b4a,0,1.3,en
927ee6390,0.5,3.1,en
b17f7a1fc,0.8,0.8,en
b31d0dd8d,0.6,0.6,en
107c30c6d,0.1,2.4,en
3122253f4,0.1,2.4,en
8.34E+11,0.3,2.9,en
55ccb364d,0.3,3.5,en
c7315e345,0.2,0.5,en
92d1612f0,0,0.5,en
4d8bc908b,0.1,3,en
41c83dda8,0.6,1.8,en
7a5b854f0,0.2,0.5,en
d4b2dcfb6,0,2.1,en
8d39e0fa1,0.3,2,en
94af242ed,0.9,0.9,en
49303270e,0.9,0.9,en
9f24a0672,0.1,3.5,en
56856fe73,0.2,0.5,en
749afb385,0.3,2,en
b99186353,0.1,1,en
4ceff22c4,0.6,0.6,en
7cfeafbb2,0.6,0.6,en
9acd96273,0,1.4,en
737da18ba,0,1.4,en
4d8f211f8,0.2,4.6,en
ebb74d225,0.3,1,en
daad5c208,0,0,en
6846c8340,0.4,1.3,en
b2e46582a,0.2,4.4,en
65650b974,0.9,0.9,en
afc933f32,0,1.3,en
b4d7cbe8b,0.1,3.3,en
13d30c173,0.2,6.8,en
77d38bd16,0.4,2.8,en
44598cf69,0.1,1.8,en
cf3491020,0.2,0.2,en
a85548db7,0.2,0.2,en
36d7fc2c5,0.4,2.3,en
39fb68722,0.2,2.7,en
ada1e6f38,0.4,5.9,en
b3971f06b,0.4,5.9,en
b0084b888,0.6,2,en
eb7fedf92,0.6,2,en
e7ab271b1,0.1,5.5,en
4b31d7b1e,0.9,0.9,en
0dfd484a6,0.3,2.2,en
dffc44afc,0.2,0.9,en
b497fb8eb,0.1,3.3,en
a963b8732,0.7,1.5,en
faf64d6a6,0.4,3,en
75f574b0a,0.6,0.6,en
a2ec6f8a8,0.3,1.7,en
267f0065c,0.9,0.9,en
1c07c6ee5,0,0.2,en
21f4a6abf,0.1,3.9,en
72f891e55,0.2,0.2,en
854edf08f,0.1,2,en
bdffad31f,0.3,3,en
75135cca9,0.3,1,en
015da0878,0.1,0.3,en
29ca8f313,0.1,3,en
c9d333b09,0.5,3.9,en
f5e35ea02,0.7,3.6,en
3a93093cc,0.3,1,en
342400751,0.3,1.7,en
b0d54f76e,0.3,5,en
97ce22dae,0.4,3.3,en
0ea337520,0.6,1.8,en
209dab64b,0.6,0.6,en
2e1fcc8c4,0.1,1.5,en
8039a31ae,0.5,0.5,en
5208915a3,-0.3,1.8,en
88b4f478e,0.2,3.8,en
abfcb22bc,0,5.1,en
5b554c6e3,0.4,0.8,en
390e0a648,0.4,1.8,en
bed5b657b,0.5,2.8,en
c2bb6a3be,0.6,2,en
399856928,0.9,0.9,en
30254b35d,0.3,1.2,en
6dcb51c02,0.2,0.6,en
ea02306b2,0.2,0.6,en
b5f9a9c4a,0.2,1.1,en
8ad959e57,0.4,2.5,en
a4faccedb,0,1.4,en
2c46efe8f,0.2,1.7,en
f600368fb,0.3,2.9,en
a6cbd39c2,0.2,6.1,en
f3c7e1bf4,0.3,1.2,en
f45986630,0.3,1.2,en
a906ff5f5,0.2,8.2,en
979710375,0.3,2.3,en
b100db162,0.3,1.8,en
bdc5ffaba,0.5,1.7,en
47caf7ad1,0.2,0.2,en
d010fb743,0.1,3.3,en
4a27c67eb,0.3,1.1,en
1ad691ca4,0.3,2.2,en
7827eee65,0.9,0.9,en
da4da9308,0.2,0.8,en
f4bc92fc6,0.1,0.8,en
5ff169a48,0.3,2.9,en
17fdf5bfc,0.8,6.4,en
485bebd4f,0.4,5.6,en
514db7301,0.1,2.8,en
9c336beb7,0.1,0.1,en
1fe400328,0,1.7,en
b62619afd,0.9,0.9,en
8ab904da2,0.2,10.2,en
5335bfb38,0.9,1.8,en
a543418a3,0.5,3.9,en
ceee65059,0.4,1.2,en
c5b717bc2,0.2,3,en
c8b79357a,-0.1,0.7,en
ec5670386,0.8,1.6,en
13fb61859,0.8,1.6,en
d4b4f217f,0,1,en
d277ab24d,0.8,0.8,en
7519b8b43,0.2,0.2,en
461b33f39,-0.1,6.7,en
7c9dc0791,0.5,5.1,en
f53be74bd,0.3,3.5,en
acc327f18,0.2,1,en
9414e54b1,0.2,0.8,en
a01ad9084,0.8,1.6,en
286afff7c,0.9,0.9,en
8685546cb,0,0,en
618430208,-0.2,0.6,en
74b7d275a,0.2,3.8,en
f8b827be1,0.6,4.4,en
7.49E+34,0.3,6.2,en
ee9e87618,0.3,1.1,en
239047f66,0.4,4,en
6d84d3a2f,0.6,4.2,en
07ee26c3c,-0.1,1.4,en
4dd89c859,0.2,1.3,en
72e76bc9b,0.2,2.7,en
c2490d2cf,0.2,2.7,en
8e9946952,0,3.2,en
73d28220c,0.3,2.7,en
34d0c00d6,-0.5,3,en
0499e1ea8,0.3,0.3,en
f3755376e,0.3,0.3,en
9d5f190cf,0.3,0.3,en
0d6db9370,0.8,0.8,en
74b9e9fc0,0.2,0.2,en
8c1fd43ef,0,1.3,en
ad2b462ee,0,1.3,en
99af63c63,0.6,3.2,en
64b1db30c,0.4,0.9,en
bb5162df6,0,2.8,en
f152b2fd4,0.2,0.8,en
eed4b685b,0.2,0.8,en
7889399ac,0.2,0.8,en
52ffdc6c2,0.5,1.1,en
1d13441b9,0.6,0.6,en
88f092c58,0.4,1.8,en
2ba8bb04a,0.3,2,en
c4ef3ff97,0.3,5.6,en
214dbc1f4,0.7,2.8,en
38f6d8ab9,0.3,0.7,en
da4a5403d,0.3,3.1,en
95d951387,0.2,2.8,en
22cf2902d,0.3,1.2,en
c6c6adc4a,0.1,0.1,en
21c3157e8,0.5,2.6,en
a3b415951,0.1,0.1,en
fa27f275a,0.2,2.5,en
198a73c5e,0.2,2,en
b2b06e1fc,0.3,1.3,en
377d9bef6,0.8,2.5,en
e617dd078,0.8,0.8,en
380e603cd,0.2,1.7,en
c8172e598,0.1,1.8,en
576f4893f,0,2.9,en
cd47ddc13,0.5,9.2,en
b0a24f910,0.2,2.4,en
3584bf68a,-0.2,0.2,en
3c008b0b7,0.1,1,en
d3ac21f5d,0,1,en
615f5dc85,0.4,3.6,en
a9914ea40,0.8,1.7,en
a9e6b1a1b,0.3,1.7,en
2db00a064,0.7,0.7,en
a2b226c6c,0.7,2.2,en
9827921f8,0,0.2,en
d1bfba974,0.5,1.1,en
61ac348d1,0.9,0.9,en
401553149,0.5,1.6,en
59cf08ff3,0.5,2.1,en
60bc5ce92,0.1,5.2,en
9024c21fc,0.5,2.5,en
6eab205e6,0.8,3.2,en
994450113,0.8,1.7,en
2b4003be8,0,1.5,en
c43ca0a88,0,1.6,en
7.43E+09,0.2,1.6,en
6bed4e9d5,0.9,0.9,en
5149bb7f8,0.3,3.9,en
b780980c1,0,10.2,en
10b669bea,0.4,2.1,en
ee7d6cf3f,0.7,2.1,en
5b214efd1,-0.2,1.3,en
5d00ca4d0,0.1,1.7,en
261a88440,0.4,0.9,en
e0e241d57,0.1,4.5,en
677968b60,0.1,2.4,en
3005b75eb,0.4,1.6,en
8c75e5189,0,1.3,en
603dbe569,0,3.2,en
0e88c1c1c,0.4,1.7,en
c17b66965,0,0,en
d0f8b280d,0.2,2.6,en
35ce89b5c,0.5,2.3,en
01e410583,0.2,1.8,en
4bbc7992a,0.5,2.1,en
c2ec1becc,0.9,0.9,en
b7d2f8186,0.4,1.4,en
eb77432cd,0.2,3.1,en
5b5b2c882,0.4,1.4,en
9a0db11a9,0,1,en
396a2773f,0,0.2,en
65a7711bd,-0.7,0.7,en
8ece5f3ba,0.5,0.5,en
3497c1ad0,0,3.2,en
7b25498d6,0,3.2,en
eb79f1cfa,0.2,1.3,en
6b65fa006,0.8,1.7,en
e4e128c70,0.8,1.7,en
50844e473,0.4,1.4,en
76024f2ed,0.8,2.6,en
4f3e35156,0.9,0.9,en
6edcc1f1b,0.3,3.9,en
aba512b8f,0.5,2.7,en
dcdf98438,0.6,5.2,en
705117847,0.5,1.7,en
47d68f63c,0.1,1.3,en
9679275a3,0.7,1.5,en
e60bbc064,0.3,3.6,en
8717133d3,0.7,4.6,en
c02a9554d,0.4,0.9,en
ef80d0222,0.4,0.9,en
da8c280f1,0.9,0.9,en
f32959003,0.9,0.9,en
fb89569d8,0.1,1.6,en
c292a8b67,0.4,2.1,en
128293a4d,0.1,2,en
b256f479c,0.5,3.7,en
f3db279d0,0.2,0.9,en
c8a528b69,0.4,2.5,en
35fc0fd89,0.2,4,en
3e2fdd907,0.2,0.9,en
ac1a70774,-0.2,0.8,en
8300e943e,0.4,0.4,en
a97a37056,0.3,0.7,en
c2386bba2,0,1.7,en
2c401c793,0.4,1.4,en
c55f2f503,0,2.3,en
e03ec2a98,0,2.3,en
8c7dbce06,0.3,8.6,en
d9cf525bb,0.1,2.7,en
f85ae1408,0.2,1.1,en
0b4a0d698,0,2.6,en
239b75387,0,2.4,en
0e1f78a77,0.1,0.7,en
1ac22584b,0.1,0.7,en
d0a66003d,0,0,en
5d0551d53,0.6,3.6,en
d3f157880,0.6,3,en
de2d4f372,0.4,0.8,en
bb2cbdb23,0.5,4.3,en
e97e1afc1,0.5,0.5,en
018e4d193,0.2,2.5,en
8.67E+82,0.3,3.1,en
d2f333b86,0.3,4.3,en
248eca1fa,0,4,en
fffd78a11,0.8,1.6,en
c8bc66245,0,1.6,en
d6b0d8aa9,0.9,1.8,en
eaf87e39e,0.3,2.9,en
24e2a6ff5,0,0,en
e01e4a2fb,0.1,2.9,en
8ef541435,0.3,1.4,en
c9a21c416,0.2,2.6,en
2bf818d30,0.5,1.5,en
24379b58d,0.6,1.9,en
a7f77b3bd,0.5,2.6,en
3666cdd80,0.2,0.8,en
25952f8a0,0.5,1.7,en
514202b22,0.4,1.4,en
7cd4ec150,0.5,0.5,en
0a796c967,0.3,2.7,en
38ea54f1f,0.9,0.9,en
7f6f8b365,0.2,6.5,en
f50d4f5bc,0.7,2.1,en
d2ac2859f,0,2.5,en
a0c1384d1,0.3,3,en
d8df310c9,0.8,1.7,en
bd263a880,0.3,0.7,en
9e3d235d8,0.5,2.8,en
dbe30d86f,0.5,5.3,en
46d9b2934,0.7,1.5,en
7cbf39f49,0.9,1.8,en
1f82b8bf0,0.4,5.6,en
1e011d469,0.1,5.3,en
9a48cc316,0.6,4.3,en
ca90f9062,0.9,0.9,en
68d514216,0,0,en
0ace65bc4,0.3,1.3,en
076a67405,0.3,2.4,en
7ceeeb9f2,0.6,1.9,en
e5ea737ec,0.3,6.3,en
6bec28b35,0.4,2.9,en
3a64a5704,0.2,12.2,en
e7c607873,0.4,0.4,en
c8c55eb19,0.2,0.8,en
8b9a9eac7,0.2,8.6,en
880d3c594,0.6,3.1,en
870ff72ec,0.2,0.7,en
9817c3ef1,0.3,1.8,en
506bacb46,0,0,en
ee83e7a09,0,0,en
3bf7bccc9,0.3,1.3,en
d8179f4d9,-0.1,1.9,en
70a7a71fe,-0.1,1.9,en
d0c1d6b64,0.1,0.2,en
67e6db7dc,0.5,1.5,en
abf1716a9,0.3,2,en
846ca7805,0.2,2.6,en
5893d408b,0.1,1.2,en
df091dc6b,-0.1,1.8,en
caa16cc3c,0.3,3.9,en
ae089cd20,-0.2,1.7,en
b5e7e4539,0,0.5,en
838b5c426,0.3,0.3,en
67888f9fc,0.3,0.3,en
67c9d22df,0.1,0.7,en
121abd2ba,0.1,1.6,en
b47536db5,0.2,1.3,en
daed3d063,0.8,0.8,en
b48b65ef2,0.2,0.6,en
ef0b07c6b,0.6,1.2,en
219bf9c22,0.7,2.1,en
38a780df6,0.3,1.5,en
3a8770d75,0.4,0.9,en
e23c47d1e,0.2,4.8,en
e8e054802,0.3,0.6,en
a76b1a86a,0.3,0.6,en
9070ef426,0.8,0.8,en
bf20ac1c9,0.4,0.8,en
0a8bc19f6,0.4,2.8,en
79786edcd,0.1,0.1,en
f05665d6d,0,4,en
7d86df9b0,0,2,en
d8f9d07f2,0.8,0.8,en
146f076cf,0.3,1.1,en
a8de0737e,0.1,0.1,en
fbcadae16,0.3,4.6,en
b041aab9f,0.7,1.5,en
1efbef49e,0,2.8,en
e303359a7,0.6,1.8,en
440ab06be,0.4,0.9,en
26988350b,0,1,en
a371e0164,0.3,0.3,en
ec4351554,0.9,1.8,en
0133b0214,0.2,1.8,en
9f88f23a4,0.8,0.8,en
279a5187c,0.9,0.9,en
a8267c4eb,0,3.7,en
c7c99d389,0.8,0.8,en
97e08141e,0,0.1,en
21c955172,0.4,5,en
6774f84e3,0.2,3.4,en
b7d2d752f,0.2,1.5,en
141b5d279,0.3,3.9,en
858b1443e,0.3,2.7,en
cf357f057,0,1.8,en
b1307cb03,0.3,2.9,en
3f5804c61,0.3,2.3,en
02c7d1b74,0.7,0.7,en
a12222b9e,0.1,1.1,en
bf5bf91a2,0.4,4.6,en
2b46246db,0.4,0.9,en
fa64cfa4e,0.4,3.7,en
9f40dbc58,0.5,2.1,en
ab3d83bd1,0.6,1.9,en
08fb442fa,0,2.1,en
35b1c5db4,0.1,1.3,en
6ea65996b,0.7,0.7,en
ef7ffcc3e,0.7,0.7,en
68b8dab3b,0.1,5.5,en
46687a6d1,0.5,1,en
84d1eb4ab,0.1,0.1,en
357707ba7,0,0,en
506fa1d6e,0.3,0.7,en
ab94fb958,-0.2,0.2,en
e02dbb6d5,0.2,4.4,en
aef6836e4,0.7,0.7,en
26e02fdeb,0.5,3.5,en
6968f86dd,0.5,2.1,en
59f987236,0.3,2.7,en
b2d7d59c9,0.8,0.8,en
31b7a54b6,0.9,0.9,en
18b6fc5f0,0.4,4.7,en
e2101b7d1,0,1.5,en
a426ef14d,0.7,1.5,en
ea7ef6aee,0.9,1.9,en
e0dc745da,0.1,0.5,en
b76e8c452,0,5.9,en
f90575a63,-0.5,0.5,en
ab35738e4,0.6,1.9,en
72519f841,0.5,1.7,en
6a908a708,0.9,0.9,en
ff618d36f,0.4,1.4,en
f14086e70,0.3,3.7,en
93b289505,-0.2,1,en
ec6bb5fb6,0.3,7,en
2fa65607f,0.6,0.6,en
f743a63aa,0.2,0.8,en
cd2b84b66,0.2,4.2,en
507e734af,0,0.3,en
0340ac5f7,0.3,5.4,en
e98e609ac,0.3,0.3,en
42d2aa0bf,-0.1,0.1,en
4a3380641,0.6,4.1,en
8f15fc3d8,0.6,4.1,en
e1d40ecc1,0.3,1.2,en
b66a5bd9d,0.1,1.1,en
da424cdd7,0,0.4,en
34f6111bf,-0.2,1,en
6da753c92,0.1,2.5,en
cfbd5c54d,0.1,1.4,en
9e9959db4,0.3,7.1,en
fc4989906,0.2,3.5,en
86228db7e,0.1,5.2,en
91fca388a,0,2.4,en
05aad3b3f,0.2,0.8,en
e49b7c262,0.3,6.9,en
f526c71a0,0,1.7,en
0f6b7b928,0,4.9,en
3.53E+60,0,0,en
fdb71d0c8,0.1,0.1,en
6261c9966,0.1,0.9,en
d35b8c727,0.4,1.6,en
63f2faf77,0.3,3,en
43b99bc40,0.7,0.7,en
0fd5ff08e,0.7,0.7,en
7d7b5bf2f,0.3,1.4,en
bfb19deda,0,1.7,en
1498a5e81,0.4,1.8,en
d4beefae9,0.8,1.7,en
557f3e130,0.9,0.9,en
c84e9ae78,0,0.2,en
ae3c2cb86,0,1.9,en
f829fad2b,0,1.9,en
5da0df190,0.3,1.8,en
835fdb873,0.2,12.9,en
ec28e0aad,0.9,0.9,en
ff127e4d3,0,5.6,en
550f8a3da,0.4,1.6,en
ff891d6b6,0.5,1.5,en
7648e56db,0.2,2.5,en
23056b4b6,0.3,0.3,en
87639ef4c,0.1,4.5,en
091a5da01,0,3.8,en
4b431377d,0.3,4,en
c59199ff4,0.9,0.9,en
edd2ebd5e,0.3,1.1,en
b07678538,0.3,2.3,en
886d23c56,0.4,11.3,en
fac19639c,0.1,0.1,en
24fee0cc4,0.4,1.2,en
a6b5ed0f7,0.3,2.4,en
6272ed019,0.1,1.8,en
2eaccd3bf,0.4,2.3,en
c0677007e,0.5,1.8,en
1882fa24c,0.6,1.3,en
0d94f0378,0.2,2.9,en
7aae61018,0.4,3.7,en
b5d3858ae,0.4,3.7,en
01b8e6c14,0.1,3,en
f87489d3e,0.2,3.2,en
33a51709e,0.1,1.1,en
e5f76fab6,0.6,1.3,en
aaad1ddb5,0.4,1,en
c45a57747,0.6,1.8,en
95e69fe79,0.5,2.7,en
a89f8b241,0.2,0.4,en
b1bc7e3c7,0.2,1.4,en
30d293a39,0.3,1.1,en
c8d27db32,0,1.7,en
6f3f2899c,0.3,2.5,en
8cb6dfa5b,0,0,en
906308870,0,0.4,en
d2f3db726,0.1,0.3,en
40de6ecb5,0.4,3.9,en
4512e1ea8,0.2,1.3,en
98780fbb6,0.1,0.7,en
ee36e2198,0.4,1.7,en
8d0a7a7ac,0.1,1.9,en
c5ff5915a,0.5,4.7,en
8f38dbd18,0.6,2.8,en
da697d5ba,0.6,0.6,en
f9d9f8fd6,0.2,3.3,en
a6c9fd936,0.6,0.6,en
585a4d5b9,0.4,5.2,en
a0322013c,0.3,2.5,en
740d9759c,0.1,0.2,en
f03af5072,0.4,5.2,en
938de268a,0.9,0.9,en
28dfa1c39,0.3,0.3,en
3bbbccce4,0.1,1,en
f6ea19029,0.6,1.2,en
0dc32d6fd,0.2,3.6,en
8398c83ec,-0.1,1.6,en
61afb7281,0.1,3.6,en
d43335198,0.5,2.2,en
52602ec39,0.3,2.3,en
50ae3720b,0.2,1.2,en
de9e7e87d,0.7,2.3,en
9ff5a1ca1,0.4,1.7,en
24573b56d,0.1,4.2,en
61be9a64f,0,2.4,en
19c0c9d93,0.2,0.2,en
915c4ba66,0.9,0.9,en
28cc87730,0.9,2.8,en
e1d1b893a,0.5,3.6,en
2ef82137f,0.5,2.5,en
3d8760efc,0,2.8,en
aa6b8a52b,0.5,1.7,en
9a627ad95,0.3,1.3,zh
fa53dd6cd,0.3,2.1,en
6f14bc8cd,0.3,0.7,en
570b3eb92,-0.1,4.5,en
a86ec27e9,0,0,en
c421064dd,0,0,en
dfaf47c11,0,0,en
ae1db9841,0,0,en
53f3e56a3,0.2,0.8,en
ef5fcd597,0,0.5,en
0f6c2d090,0,1.9,en
4c1f97540,0.5,1.6,en
0c5b71bf0,0.4,1.9,en
ccbd1f9fc,0.1,0.1,en
163133ac9,0.3,0.3,en
e7cecd5d2,0.2,6.4,en
43894825a,0.3,1.9,en
e877b448c,0.4,1.4,en
4b8db7cbe,0.2,1.4,en
5377c3a3c,0.3,0.3,en
0ba16b529,0.3,0.6,en
11543e9ce,0,0,en
1a783228c,0.8,2.4,en
f95db0cb5,0.1,3.1,en
7915144f9,0.5,7.9,en
146cd69b3,0.2,1.3,en
d08b5b163,0,0,en
4559bd457,0.9,0.9,en
85a12f70c,0.8,2.4,en
335eacf2d,0,0.4,en
577d15fea,0.5,1.6,en
4756b380a,0.1,2.7,en
9d87fbd92,0.1,0.9,en
4acf3e30e,0.2,2.2,en
36731724b,0.1,1.9,en
1b89f5335,0.2,0.4,en
f891608d9,-0.8,0.8,en
9b1b9876d,0.3,1.1,en
8c0eb7188,0.1,0.1,en
1b1ddc50c,0.5,1.1,en
e267af6d8,0.5,1.5,en
2e553e40a,0,1.5,en
218cf1849,0.2,2.1,en
ba7ae0448,0.3,3.9,en
befafd8d3,0,0,en
f928a7e7f,0.6,1.8,en
12c071b30,0.9,2.8,en
d2dd7e8c2,0.1,0.7,en
89d8b797c,0,0.8,en
6e09bfe1f,0.6,1.8,en
e01f077a7,0.5,3.6,en
b47109e90,0.3,1.5,en
efeabd288,0.4,4.2,en
d1a577692,0.4,4.2,en
1f0721fa8,0.5,1.1,en
5ab4df736,0.5,3.1,en
67d0b57eb,0.3,2,en
23e49bd2e,0.4,3.3,en
268cdb435,0.1,1.2,en
8af1b11ce,0.8,0.8,en
3f8824a3b,0.5,1,en
af0494f60,0.2,2.4,en
3664119b9,0.2,2.4,en
59309ddf6,0.3,1.8,en
a5edf3e84,0.9,0.9,en
afefc6424,0.9,1.9,en
2a52daa7e,0.3,0.9,en
bf5d1a04c,0.1,2.6,en
d9c8973ea,0.2,4.1,en
5a60de180,0.2,4.1,en
3.60E+28,0.3,0.9,en
4c2af85fe,0.4,3.6,en
04d4ce3a4,0.9,3.7,en
d4e9f53c9,0.8,7.3,en
4b02a097c,0.2,0.2,en
f2716e1e5,0.8,2.6,en
35e96ea98,0.2,1.2,en
6fd65f90a,0.1,2.6,en
1a76d3ffa,0.4,1.6,en
bd331b74e,0.4,5.1,en
96a35824d,0.4,0.9,en
e0811bfc8,0.2,1.1,en
2f51acf95,0.7,0.7,en
0a8746c09,0.1,0.2,en
e3e2fcc71,0.3,2.3,en
aa07ee8b8,0.2,1.2,en
3275bb3bf,0.3,0.9,en
8511f09c2,0.2,2.7,en
509180812,0.4,3.2,en
061f6b476,0.9,1.8,en
a9b7b72b4,0.8,1.7,en
0993b5aa2,0.6,1.3,en
591909a93,0.9,0.9,en
16c53ebf9,0.9,0.9,en
e9b641d69,0.2,1.1,en
9a6f2f7d3,0,5.5,en
45b295426,0,1.1,en
4b932ab38,0,1.1,en
9adf0f234,0.8,4.4,en
aba4e5336,0.3,1.5,en
bd9e87899,0,0,en
49ad94a6a,0.5,2.5,en
ee459f62d,0.2,0.2,en
e7e2b4c4c,0.4,1.2,en
a554dbeca,0.8,2.6,en
20a9ffb5c,0,3.4,en
4e3e1ac61,0,3.4,en
dd579722a,0.2,4.7,en
93ea39e5f,0.4,2.7,en
e1e2b0af4,0.3,3.1,en
d05933e84,0,0,en
8d6f10684,0.1,2.6,en
cdcaefa4b,0.5,1,en
5f64ee888,0.6,0.6,en
7a23819c1,0.2,1.1,en
e13c47053,0.2,0.2,en
bbe2070aa,0.5,1.7,en
d23a71937,0.2,1.1,en
199fd5d5f,0.2,1.1,en
a8eed143b,0.2,3.1,en
a4e4b1640,0.8,1.6,en
49e7b59e9,0.2,2.9,en
